InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCompanyName,SellerSector,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCompanyName,BuyerSector,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput,Good,IsManipulated
INV004268,380,2021-09-18 08:57:11,2021-10-18 08:57:11,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04268,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE326094406,REF-04268,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,152.92,EUR,25.49,Y,Y,2021-10-16 08:57:11,2021-Q3,2,Cheese,N
INV004269,380,2021-11-28 02:52:50,2021-12-28 02:52:50,N,Anna Müller,PO-CUST-04269,Y,9,Anna Müller,Customers,France,DE635336589,REF-04269,Main warehouse,,Y,,,,,69.0,EUR,11.5,Y,N,2021-12-27 02:52:50,2021-Q4,2,,N
INV004270,380,2020-12-04 16:04:25,2021-01-03 16:04:25,N,FreshLink Logistics,PO-Napoli Express-04270,Y,5,FreshLink Logistics,Distributors,Luxembourg,DE908386225,REF-04270,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,88.98,EUR,14.83,N,Y,2021-01-01 16:04:25,2020-Q4,2,Canned Tomatoes,N
INV004271,380,2023-06-11 03:37:44,2023-07-11 03:37:44,N,Anna Müller,PO-CUST-04271,Y,9,Anna Müller,Customers,Luxembourg,DE556080629,REF-04271,Main warehouse,,Y,,,,,165.04,EUR,27.51,N,N,2023-07-09 03:37:44,2023-Q2,2,,N
INV004272,380,2025-04-03 16:21:23,2025-05-03 16:21:23,N,Jean Dupont,PO-CUST-04272,Y,10,Jean Dupont,Customers,Luxembourg,DE9312764610,REF-04272,Main warehouse,,Y,,,,,167.3,EUR,27.88,N,N,2025-05-02 16:21:23,2025-Q2,2,,N
INV004273,380,2020-07-18 03:13:07,2020-08-17 03:13:07,N,GreenFields Farm,PO-TomatoMagic Co.-04273,Y,1,GreenFields Farm,Farmers,France,DE667118581,REF-04273,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,France,82.38,EUR,13.73,Y,Y,2020-08-12 03:13:07,2020-Q3,2,Tomatoes,N
INV004274,380,2020-07-13 18:51:43,2020-08-12 18:51:43,N,Napoli Express,PO-Anna Müller-04274,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE313630988,REF-04274,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,18.71,EUR,3.12,Y,N,2020-08-10 18:51:43,2020-Q3,4,Pizza,N
INV004275,380,2022-08-17 15:43:02,2022-09-16 15:43:02,N,Luigi's Pizzeria,PO-Anna Müller-04275,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE261217317,REF-04275,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,92.99,EUR,15.5,Y,N,2022-09-15 15:43:02,2022-Q3,5,Pizza,N
INV004276,380,2021-02-20 16:06:44,2021-03-22 16:06:44,N,Jean Dupont,PO-CUST-04276,Y,10,Jean Dupont,Customers,Luxembourg,DE3451886310,REF-04276,Main warehouse,,Y,,,,,111.31,EUR,18.55,N,Y,2021-03-19 16:06:44,2021-Q1,2,,N
INV004277,380,2021-11-01 05:06:28,2021-12-01 05:06:28,N,Jean Dupont,PO-CUST-04277,Y,10,Jean Dupont,Customers,Luxembourg,DE9647890910,REF-04277,Main warehouse,,Y,,,,,107.44,EUR,17.91,Y,N,2021-11-26 05:06:28,2021-Q4,2,,N
INV004278,380,2025-02-21 18:01:08,2025-03-23 18:01:08,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04278,Y,6,AgroDistrib Europe,Distributors,France,DE865707936,REF-04278,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,61.02,EUR,10.17,N,Y,2025-03-22 18:01:08,2025-Q1,2,Cheese,N
INV004279,380,2022-04-06 18:26:48,2022-05-06 18:26:48,N,Luigi's Pizzeria,PO-Anna Müller-04279,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE703122127,REF-04279,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,78.29,EUR,13.05,N,N,2022-05-04 18:26:48,2022-Q2,5,Pizza,N
INV004280,380,2021-03-28 16:11:06,2021-04-27 16:11:06,N,Luigi's Pizzeria,PO-Anna Müller-04280,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE278943617,REF-04280,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,48.98,EUR,8.16,N,N,2021-04-27 16:11:06,2021-Q1,5,Pizza,N
INV004281,380,2023-02-09 16:05:06,2023-03-11 16:05:06,N,AgroDistrib Europe,PO-Napoli Express-04281,Y,6,AgroDistrib Europe,Distributors,France,DE433456656,REF-04281,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,22.76,EUR,3.79,N,N,2023-03-07 16:05:06,2023-Q1,2,Cheese,N
INV004282,380,2025-04-13 10:23:23,2025-05-13 10:23:23,N,Napoli Express,PO-Jean Dupont-04282,Y,8,Napoli Express,Pizzarias (B2C),France,DE406633848,REF-04282,Main warehouse,,Y,10,Jean Dupont,Customers,France,43.94,EUR,7.32,Y,Y,2025-05-11 10:23:23,2025-Q2,4,Pizza,Y
INV004283,380,2023-03-25 21:30:50,2023-04-24 21:30:50,N,Jean Dupont,PO-CUST-04283,Y,10,Jean Dupont,Customers,France,DE5900568210,REF-04283,Main warehouse,,Y,,,,,39.82,EUR,6.64,N,Y,2023-04-23 21:30:50,2023-Q1,2,,N
INV004284,380,2022-06-10 23:42:11,2022-07-10 23:42:11,N,Napoli Express,PO-CUST-04284,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE278945708,REF-04284,Main warehouse,,Y,,,,,18.5,EUR,3.08,Y,Y,2022-07-05 23:42:11,2022-Q2,4,Pizza,N
INV004285,380,2022-01-27 11:34:25,2022-02-26 11:34:25,N,Anna Müller,PO-CUST-04285,Y,9,Anna Müller,Customers,France,DE496225479,REF-04285,Main warehouse,,Y,,,,,36.62,EUR,6.1,N,Y,2022-02-26 11:34:25,2022-Q1,2,,N
INV004286,380,2022-09-13 13:22:02,2022-10-13 13:22:02,N,Napoli Express,PO-Jean Dupont-04286,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE617080498,REF-04286,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,76.56,EUR,12.76,N,N,2022-10-12 13:22:02,2022-Q3,4,Pizza,Y
INV004287,380,2024-01-28 21:26:56,2024-02-27 21:26:56,N,Luigi's Pizzeria,PO-Anna Müller-04287,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE347666157,REF-04287,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,62.5,EUR,10.42,Y,Y,2024-02-22 21:26:56,2024-Q1,5,Pizza,Y
INV004288,380,2020-06-01 15:26:37,2020-07-01 15:26:37,N,Napoli Express,PO-Anna Müller-04288,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE837674048,REF-04288,Main warehouse,,Y,9,Anna Müller,Customers,France,46.46,EUR,7.74,N,N,2020-06-27 15:26:37,2020-Q2,4,Pizza,N
INV004289,380,2023-05-15 18:25:04,2023-06-14 18:25:04,N,Sunshine Growers,PO-Farm2Can Ltd.-04289,Y,2,Sunshine Growers,Farmers,Luxembourg,DE368690732,REF-04289,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,226.69,EUR,37.78,Y,N,2023-06-09 18:25:04,2023-Q2,1,Tomatoes,N
INV004290,380,2020-03-13 19:55:41,2020-04-12 19:55:41,N,Luigi's Pizzeria,PO-Jean Dupont-04290,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE596824147,REF-04290,Main warehouse,,Y,10,Jean Dupont,Customers,France,72.59,EUR,12.1,Y,N,2020-04-08 19:55:41,2020-Q1,5,Pizza,N
INV004291,380,2022-12-01 20:09:50,2022-12-31 20:09:50,N,Anna Müller,PO-CUST-04291,Y,9,Anna Müller,Customers,Luxembourg,DE157596659,REF-04291,Main warehouse,,Y,,,,,92.9,EUR,15.48,Y,N,2022-12-29 20:09:50,2022-Q4,2,,N
INV004292,380,2024-08-02 15:23:00,2024-09-01 15:23:00,N,TomatoMagic Co.,PO-Luigi's Pizzeria-04292,Y,3,TomatoMagic Co.,Food Producers,France,DE428787793,REF-04292,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,93.2,EUR,15.53,N,Y,2024-08-27 15:23:00,2024-Q3,3,Canned Tomatoes,N
INV004293,380,2022-10-21 05:14:01,2022-11-20 05:14:01,N,FreshLink Logistics,PO-Luigi's Pizzeria-04293,Y,5,FreshLink Logistics,Distributors,France,DE390642435,REF-04293,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,23.3,EUR,3.88,Y,Y,2022-11-16 05:14:01,2022-Q4,2,Canned Tomatoes,N
INV004294,380,2021-01-09 08:02:37,2021-02-08 08:02:37,N,GreenFields Farm,PO-CUST-04294,Y,1,GreenFields Farm,Farmers,Luxembourg,DE653866131,REF-04294,Main warehouse,,Y,,,,,20.5,EUR,3.42,N,N,2021-02-05 08:02:37,2021-Q1,2,Tomatoes,N
INV004295,380,2021-07-24 13:10:32,2021-08-23 13:10:32,N,Jean Dupont,PO-CUST-04295,Y,10,Jean Dupont,Customers,Luxembourg,DE1445522310,REF-04295,Main warehouse,,Y,,,,,28.96,EUR,4.83,Y,N,2021-08-23 13:10:32,2021-Q3,2,,N
INV004296,380,2023-11-28 06:59:44,2023-12-28 06:59:44,N,Napoli Express,PO-Anna Müller-04296,Y,8,Napoli Express,Pizzarias (B2C),France,DE328294788,REF-04296,Main warehouse,,Y,9,Anna Müller,Customers,France,44.66,EUR,7.44,N,N,2023-12-26 06:59:44,2023-Q4,4,Pizza,Y
INV004297,380,2021-07-17 14:12:03,2021-08-16 14:12:03,N,Jean Dupont,PO-CUST-04297,Y,10,Jean Dupont,Customers,France,DE4179139710,REF-04297,Main warehouse,,Y,,,,,64.2,EUR,10.7,Y,N,2021-08-13 14:12:03,2021-Q3,2,,N
INV004298,380,2024-12-11 06:13:27,2025-01-10 06:13:27,N,TomatoMagic Co.,PO-FreshLink Logistics-04298,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE468150383,REF-04298,Main warehouse,,Y,5,FreshLink Logistics,Distributors,Luxembourg,81.04,EUR,13.51,Y,N,2025-01-06 06:13:27,2024-Q4,3,Canned Tomatoes,N
INV004299,380,2022-01-02 12:20:03,2022-02-01 12:20:03,N,FreshLink Logistics,PO-Luigi's Pizzeria-04299,Y,5,FreshLink Logistics,Distributors,France,DE795694015,REF-04299,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,27.14,EUR,4.52,Y,Y,2022-01-29 12:20:03,2022-Q1,2,Canned Tomatoes,N
INV004300,380,2023-10-09 02:56:18,2023-11-08 02:56:18,N,GreenFields Farm,PO-CUST-04300,Y,1,GreenFields Farm,Farmers,Luxembourg,DE296509921,REF-04300,Main warehouse,,Y,,,,,154.67,EUR,25.78,Y,N,2023-11-08 02:56:18,2023-Q4,2,Tomatoes,N
INV004301,380,2025-01-14 11:01:44,2025-02-13 11:01:44,N,TomatoMagic Co.,PO-Luigi's Pizzeria-04301,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE156926533,REF-04301,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,189.11,EUR,31.52,N,N,2025-02-09 11:01:44,2025-Q1,3,Canned Tomatoes,N
INV004302,380,2020-01-14 01:59:18,2020-02-13 01:59:18,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04302,Y,6,AgroDistrib Europe,Distributors,France,DE922699946,REF-04302,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,49.24,EUR,8.21,Y,N,2020-02-13 01:59:18,2020-Q1,2,Cheese,N
INV004303,380,2021-09-07 01:05:51,2021-10-07 01:05:51,N,Napoli Express,PO-Anna Müller-04303,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE612219868,REF-04303,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,15.86,EUR,2.64,N,N,2021-10-05 01:05:51,2021-Q3,4,Pizza,N
INV004304,380,2023-09-29 14:29:23,2023-10-29 14:29:23,N,Sunshine Growers,PO-TomatoMagic Co.-04304,Y,2,Sunshine Growers,Farmers,Luxembourg,DE219045142,REF-04304,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,60.47,EUR,10.08,N,N,2023-10-25 14:29:23,2023-Q3,1,Tomatoes,N
INV004305,380,2023-05-18 08:12:38,2023-06-17 08:12:38,N,Luigi's Pizzeria,PO-CUST-04305,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE335495267,REF-04305,Main warehouse,,Y,,,,,22.91,EUR,3.82,Y,Y,2023-06-16 08:12:38,2023-Q2,5,Pizza,N
INV004306,380,2023-10-16 13:39:28,2023-11-15 13:39:28,N,Jean Dupont,PO-CUST-04306,Y,10,Jean Dupont,Customers,Luxembourg,DE8591194810,REF-04306,Main warehouse,,Y,,,,,98.04,EUR,16.34,N,N,2023-11-12 13:39:28,2023-Q4,2,,N
INV004307,380,2023-12-21 21:29:57,2024-01-20 21:29:57,N,Luigi's Pizzeria,PO-CUST-04307,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE643337627,REF-04307,Main warehouse,,Y,,,,,73.61,EUR,12.27,N,Y,2024-01-17 21:29:57,2023-Q4,5,Pizza,N
INV004308,380,2021-02-03 10:19:52,2021-03-05 10:19:52,N,Anna Müller,PO-CUST-04308,Y,9,Anna Müller,Customers,Luxembourg,DE416768379,REF-04308,Main warehouse,,Y,,,,,151.64,EUR,25.27,Y,N,2021-03-01 10:19:52,2021-Q1,2,,N
INV004309,380,2023-11-07 00:18:53,2023-12-07 00:18:53,N,Jean Dupont,PO-CUST-04309,Y,10,Jean Dupont,Customers,France,DE9074925210,REF-04309,Main warehouse,,Y,,,,,72.37,EUR,12.06,Y,Y,2023-12-06 00:18:53,2023-Q4,2,,N
INV004310,380,2023-06-17 21:44:22,2023-07-17 21:44:22,N,TomatoMagic Co.,PO-Napoli Express-04310,Y,3,TomatoMagic Co.,Food Producers,France,DE372344693,REF-04310,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,134.57,EUR,22.43,Y,N,2023-07-17 21:44:22,2023-Q2,3,Canned Tomatoes,N
INV004311,380,2023-05-30 07:21:07,2023-06-29 07:21:07,N,Napoli Express,PO-Anna Müller-04311,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE869405378,REF-04311,Main warehouse,,Y,9,Anna Müller,Customers,France,45.06,EUR,7.51,N,Y,2023-06-27 07:21:07,2023-Q2,4,Pizza,Y
INV004312,380,2025-05-02 14:33:17,2025-06-01 14:33:17,N,GreenFields Farm,PO-TomatoMagic Co.-04312,Y,1,GreenFields Farm,Farmers,France,DE131056601,REF-04312,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,38.78,EUR,6.46,Y,N,2025-05-27 14:33:17,2025-Q2,2,Tomatoes,N
INV004313,380,2020-03-21 12:29:17,2020-04-20 12:29:17,N,Napoli Express,PO-Jean Dupont-04313,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE946868818,REF-04313,Main warehouse,,Y,10,Jean Dupont,Customers,France,218.65,EUR,36.44,N,N,2020-04-15 12:29:17,2020-Q1,4,Pizza,N
INV004314,380,2023-12-04 20:57:52,2024-01-03 20:57:52,N,Luigi's Pizzeria,PO-Anna Müller-04314,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE374964447,REF-04314,Main warehouse,,Y,9,Anna Müller,Customers,France,97.46,EUR,16.24,N,Y,2024-01-02 20:57:52,2023-Q4,5,Pizza,N
INV004315,380,2022-07-23 02:21:16,2022-08-22 02:21:16,N,GreenFields Farm,PO-Farm2Can Ltd.-04315,Y,1,GreenFields Farm,Farmers,Luxembourg,DE115848071,REF-04315,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,23.76,EUR,3.96,Y,N,2022-08-18 02:21:16,2022-Q3,2,Tomatoes,N
INV004316,380,2024-11-29 10:36:52,2024-12-29 10:36:52,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04316,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE814595816,REF-04316,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,19.32,EUR,3.22,Y,N,2024-12-27 10:36:52,2024-Q4,2,Cheese,N
INV004317,380,2024-10-18 05:14:00,2024-11-17 05:14:00,N,Napoli Express,PO-Jean Dupont-04317,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE793762668,REF-04317,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,46.66,EUR,7.78,Y,Y,2024-11-14 05:14:00,2024-Q4,4,Pizza,Y
INV004318,380,2024-05-04 20:37:33,2024-06-03 20:37:33,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-04318,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE213939114,REF-04318,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,9.65,EUR,1.61,Y,Y,2024-06-02 20:37:33,2024-Q2,2,Canned Tomatoes,N
INV004319,380,2020-05-02 10:25:08,2020-06-01 10:25:08,N,Jean Dupont,PO-CUST-04319,Y,10,Jean Dupont,Customers,France,DE5061211410,REF-04319,Main warehouse,,Y,,,,,158.76,EUR,26.46,Y,N,2020-05-27 10:25:08,2020-Q2,2,,N
INV004320,380,2022-10-29 02:04:44,2022-11-28 02:04:44,N,Anna Müller,PO-CUST-04320,Y,9,Anna Müller,Customers,Luxembourg,DE800215209,REF-04320,Main warehouse,,Y,,,,,114.29,EUR,19.05,Y,N,2022-11-24 02:04:44,2022-Q4,2,,N
INV004321,380,2022-08-06 08:57:23,2022-09-05 08:57:23,N,Jean Dupont,PO-CUST-04321,Y,10,Jean Dupont,Customers,Luxembourg,DE8962894610,REF-04321,Main warehouse,,Y,,,,,82.51,EUR,13.75,N,N,2022-09-02 08:57:23,2022-Q3,2,,N
INV004322,380,2023-09-27 04:42:46,2023-10-27 04:42:46,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04322,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE148211336,REF-04322,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,28.37,EUR,4.73,Y,N,2023-10-25 04:42:46,2023-Q3,2,Cheese,N
INV004323,380,2020-04-20 22:07:02,2020-05-20 22:07:02,N,AgroDistrib Europe,PO-CUST-04323,Y,6,AgroDistrib Europe,Distributors,Luxembourg,DE873807906,REF-04323,Main warehouse,,Y,,,,,15.47,EUR,2.58,N,Y,2020-05-15 22:07:02,2020-Q2,2,Cheese,N
INV004324,380,2021-08-19 09:18:40,2021-09-18 09:18:40,N,Anna Müller,PO-CUST-04324,Y,9,Anna Müller,Customers,Luxembourg,DE611757479,REF-04324,Main warehouse,,Y,,,,,159.12,EUR,26.52,Y,N,2021-09-18 09:18:40,2021-Q3,2,,N
INV004325,380,2024-04-10 00:20:28,2024-05-10 00:20:28,N,Luigi's Pizzeria,PO-Anna Müller-04325,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE105907297,REF-04325,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,48.81,EUR,8.13,N,Y,2024-05-10 00:20:28,2024-Q2,5,Pizza,Y
INV004326,380,2022-01-29 15:23:21,2022-02-28 15:23:21,N,FreshLink Logistics,PO-Luigi's Pizzeria-04326,Y,5,FreshLink Logistics,Distributors,France,DE147325045,REF-04326,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,89.77,EUR,14.96,Y,N,2022-02-28 15:23:21,2022-Q1,2,Canned Tomatoes,N
INV004327,380,2022-01-22 09:43:34,2022-02-21 09:43:34,N,Anna Müller,PO-CUST-04327,Y,9,Anna Müller,Customers,France,DE129446779,REF-04327,Main warehouse,,Y,,,,,33.13,EUR,5.52,Y,Y,2022-02-20 09:43:34,2022-Q1,2,,N
INV004328,380,2021-12-05 17:49:54,2022-01-04 17:49:54,N,Jean Dupont,PO-CUST-04328,Y,10,Jean Dupont,Customers,France,DE2045037110,REF-04328,Main warehouse,,Y,,,,,20.2,EUR,3.37,N,N,2022-01-03 17:49:54,2021-Q4,2,,N
INV004329,380,2020-12-25 02:41:06,2021-01-24 02:41:06,N,TomatoMagic Co.,PO-FreshLink Logistics-04329,Y,3,TomatoMagic Co.,Food Producers,France,DE421400733,REF-04329,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,26.87,EUR,4.48,Y,Y,2021-01-19 02:41:06,2020-Q4,3,Canned Tomatoes,N
INV004330,380,2021-07-12 07:45:11,2021-08-11 07:45:11,N,AgroDistrib Europe,PO-CUST-04330,Y,6,AgroDistrib Europe,Distributors,France,DE176926566,REF-04330,Main warehouse,,Y,,,,,23.02,EUR,3.84,N,N,2021-08-10 07:45:11,2021-Q3,2,Cheese,N
INV004331,380,2023-02-21 11:22:19,2023-03-23 11:22:19,N,Luigi's Pizzeria,PO-Jean Dupont-04331,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,DE328357837,REF-04331,Main warehouse,,Y,10,Jean Dupont,Customers,Luxembourg,45.11,EUR,7.52,N,N,2023-03-21 11:22:19,2023-Q1,5,Pizza,N
INV004332,380,2023-05-15 10:42:44,2023-06-14 10:42:44,N,Sunshine Growers,PO-CUST-04332,Y,2,Sunshine Growers,Farmers,France,DE383262862,REF-04332,Main warehouse,,Y,,,,,111.26,EUR,18.54,N,Y,2023-06-12 10:42:44,2023-Q2,1,Tomatoes,N
INV004333,380,2021-04-23 01:26:38,2021-05-23 01:26:38,N,Sunshine Growers,PO-Farm2Can Ltd.-04333,Y,2,Sunshine Growers,Farmers,Luxembourg,DE838110142,REF-04333,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,36.19,EUR,6.03,N,N,2021-05-23 01:26:38,2021-Q2,1,Tomatoes,N
INV004334,380,2024-08-19 17:10:16,2024-09-18 17:10:16,N,GreenFields Farm,PO-Farm2Can Ltd.-04334,Y,1,GreenFields Farm,Farmers,Luxembourg,DE500919831,REF-04334,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,68.74,EUR,11.46,Y,Y,2024-09-13 17:10:16,2024-Q3,2,Tomatoes,N
INV004335,380,2024-03-06 11:38:44,2024-04-05 11:38:44,N,Sunshine Growers,PO-Farm2Can Ltd.-04335,Y,2,Sunshine Growers,Farmers,France,DE788767092,REF-04335,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,54.12,EUR,9.02,N,Y,2024-04-01 11:38:44,2024-Q1,1,Tomatoes,N
INV004336,380,2021-03-31 17:30:46,2021-04-30 17:30:46,N,Sunshine Growers,PO-CUST-04336,Y,2,Sunshine Growers,Farmers,Luxembourg,DE771213042,REF-04336,Main warehouse,,Y,,,,,53.78,EUR,8.96,N,Y,2021-04-28 17:30:46,2021-Q1,1,Tomatoes,N
INV004337,380,2023-05-08 13:23:50,2023-06-07 13:23:50,N,Jean Dupont,PO-CUST-04337,Y,10,Jean Dupont,Customers,France,DE4859046610,REF-04337,Main warehouse,,Y,,,,,82.61,EUR,13.77,N,N,2023-06-03 13:23:50,2023-Q2,2,,N
INV004338,380,2023-10-07 19:00:11,2023-11-06 19:00:11,N,Farm2Can Ltd.,PO-Luigi's Pizzeria-04338,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,DE541885064,REF-04338,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,69.7,EUR,11.62,N,N,2023-11-02 19:00:11,2023-Q4,2,Canned Tomatoes,N
INV004339,380,2023-06-08 19:54:37,2023-07-08 19:54:37,N,AgroDistrib Europe,PO-Luigi's Pizzeria-04339,Y,6,AgroDistrib Europe,Distributors,France,DE893078376,REF-04339,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),France,53.75,EUR,8.96,N,N,2023-07-08 19:54:37,2023-Q2,2,Cheese,N
INV004340,380,2023-05-07 06:27:57,2023-06-06 06:27:57,N,Napoli Express,PO-Anna Müller-04340,Y,8,Napoli Express,Pizzarias (B2C),Luxembourg,DE419853898,REF-04340,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,65.48,EUR,10.91,Y,N,2023-06-05 06:27:57,2023-Q2,4,Pizza,Y
INV004341,380,2021-11-26 19:22:12,2021-12-26 19:22:12,N,TomatoMagic Co.,PO-FreshLink Logistics-04341,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE222965913,REF-04341,Main warehouse,,Y,5,FreshLink Logistics,Distributors,France,104.63,EUR,17.44,N,N,2021-12-26 19:22:12,2021-Q4,3,Canned Tomatoes,N
INV004342,380,2022-12-29 10:33:07,2023-01-28 10:33:07,N,GreenFields Farm,PO-Farm2Can Ltd.-04342,Y,1,GreenFields Farm,Farmers,France,DE727139051,REF-04342,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,Luxembourg,77.18,EUR,12.86,N,N,2023-01-25 10:33:07,2022-Q4,2,Tomatoes,N
INV004343,380,2020-01-20 21:40:41,2020-02-19 21:40:41,N,Luigi's Pizzeria,PO-Anna Müller-04343,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,DE402237917,REF-04343,Main warehouse,,Y,9,Anna Müller,Customers,Luxembourg,47.35,EUR,7.89,Y,N,2020-02-15 21:40:41,2020-Q1,5,Pizza,N
INV004344,380,2020-06-12 05:21:42,2020-07-12 05:21:42,N,AgroDistrib Europe,PO-Napoli Express-04344,Y,6,AgroDistrib Europe,Distributors,France,DE359278146,REF-04344,Main warehouse,,Y,8,Napoli Express,Pizzarias (B2C),France,66.47,EUR,11.08,Y,Y,2020-07-09 05:21:42,2020-Q2,2,Cheese,N
INV004345,380,2022-12-05 19:44:02,2023-01-04 19:44:02,N,Jean Dupont,PO-CUST-04345,Y,10,Jean Dupont,Customers,Luxembourg,DE1286710010,REF-04345,Main warehouse,,Y,,,,,57.06,EUR,9.51,N,N,2023-01-03 19:44:02,2022-Q4,2,,N
INV004346,380,2022-07-13 10:46:24,2022-08-12 10:46:24,N,GreenFields Farm,PO-Farm2Can Ltd.-04346,Y,1,GreenFields Farm,Farmers,Luxembourg,DE488155871,REF-04346,Main warehouse,,Y,4,Farm2Can Ltd.,Food Producers,France,21.2,EUR,3.53,Y,Y,2022-08-07 10:46:24,2022-Q3,2,Tomatoes,N
INV004347,380,2023-08-07 14:59:45,2023-09-06 14:59:45,N,TomatoMagic Co.,PO-Luigi's Pizzeria-04347,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,DE489266643,REF-04347,Main warehouse,,Y,7,Luigi's Pizzeria,Pizzarias (B2C),Luxembourg,197.95,EUR,32.99,Y,N,2023-09-04 14:59:45,2023-Q3,3,Canned Tomatoes,N
INV004348,380,2021-09-06 22:27:52,2021-10-06 22:27:52,N,GreenFields Farm,PO-TomatoMagic Co.-04348,Y,1,GreenFields Farm,Farmers,France,DE523274941,REF-04348,Main warehouse,,Y,3,TomatoMagic Co.,Food Producers,Luxembourg,83.75,EUR,13.96,Y,N,2021-10-02 22:27:52,2021-Q3,2,Tomatoes,N
